ID	text	IsBiased	Coarse-Grained	Fine-Grained
0056_1000	涉嫌隱匿疫情…首爾市長要求檢方 查新天地教主	0	0,0	0,0,0,0,0,0,0
0056_1001	南韓首爾市長朴元淳一日要求檢方，調查新天地教會教主李萬熙與十二個分會會長涉嫌謀殺、施加傷害、違反防疫規定等行為。	0	0,0	0,0,0,0,0,0,0
0056_1002	南韓連日來新冠肺炎病例暴增，主要和大邱新天地教會有關，外界批評該教會由教主帶頭，涉嫌隱匿疫情且未充分配合防疫機關，導致南韓疫情失控。	1	1,0	3,0,0,0,0,0,0
0056_1003	首爾市政府表示，新天地教會「拒絕接受新冠病毒檢測，且沒有採取任何措施，讓信徒配合政府防疫」，還涉嫌提供不正確信徒名單，可能構成妨礙公務罪。	0	0,0	0,0,0,0,0,0,0
0056_1004	新天地教會表示，李萬熙已在上月廿九日接受檢測，正在京畿道自家隔離並等待結果。	1	0,1	0,0,0,0,1,0,0
0056_1005	首爾市府官員則稱，這個說法未經官方證實。	1	0,1	0,0,0,0,1,0,0
0056_1006	南韓一日新增確診五八六例，全國累計三七三六例；新增四名病患死亡，累計增為廿一人。	0	0,0	0,0,0,0,0,0,0
0056_1007	大邱一名八十六歲女性確診後在家隔離等待住院，一日凌晨送醫，稍晚死於呼吸困難。	0	0,0	0,0,0,0,0,0,0
0056_1008	她有糖尿病和高脂血症。	0	0,0	0,0,0,0,0,0,0
0056_1009	另一名死者是八十歲男性，上月廿八日確診後住院，患有高血壓。	0	0,0	0,0,0,0,0,0,0
0056_1010	還有一名死者是大邱八十三歲男性，患有中風和高血壓等疾病。	0	0,0	0,0,0,0,0,0,0
0056_1011	南韓保健福祉部部長朴恩鎬指出，南韓疫情擴散速度減緩，但仍可能擴散到全國各地，「我們認為接下來一兩周是關鍵」。	1	1,0	0,0,0,1,0,0,0
0056_1012	由於南韓確診病例連日激增，導致病床數不足，南韓政府決定將病患依照病況嚴重程度分成四類。	1	1,0	1,0,0,0,0,0,0
0056_1013	朴恩鎬說，「我們會把重點放在治療重症患者，而不是讓所有患者住院」，輕症患者將由指定的地方診所照護。	0	0,0	0,0,0,0,0,0,0
0056_1014	大邱市和鄰近的慶尚北道確診病例數，占全南韓病例數百分之八十七。	0	0,0	0,0,0,0,0,0,0
0056_1015	到一日為止，新天地教會成員病例數占全國一半以上。	0	0,0	0,0,0,0,0,0,0
0056_1016	韓國疾病管理本部首次證實，新天地教會一些成員一月去過武漢，但不確知有多少人去過。	0	0,0	0,0,0,0,0,0,0
0056_1017	官員文亨杓說：「二月十六日是新天地教會與其他人大量接觸的最後一天，從那時算起到現在，病毒潛伏期已過，我們可能得在三月初應付第二波病毒感染。」	0	0,0	0,0,0,0,0,0,0
0056_1018	韓國疾病管理本部還證實，一名四十五天大的男嬰確診感染，為境內最年幼病例，而男嬰的父親為新天地教會信徒。	0	0,0	0,0,0,0,0,0,0
0056_1019	男嬰一月十五日出生，父母都已感染。	0	0,0	0,0,0,0,0,0,0
0056_1020	日本一日新增十四個確診病例，包括神奈川縣和愛知縣各三例，北海道和東京都各兩例，千葉縣、高知縣、福岡縣、兵庫縣各一例，累計九百六十一例，包括鑽石公主號郵輪成員七百零五例。	0	0,0	0,0,0,0,0,0,0
0056_2000	2016年或更早前滲入新加坡 韓“新天地教會”在本地招募到大學畢業生	1	1,0	0,0,0,1,0,0,0
0056_2001	張佳瑩　jiayingc@sph.com.sg	0	0,0	0,0,0,0,0,0,0
0056_2002	與韓國冠病疫情失控有關的邪教“新天地教會”可能早在2016年或甚至更早就已開始滲入新加坡，併成立幌子公司來招募年輕信徒。	1	1,0	1,2,0,2,0,0,0
0056_2003	據《聯合早報》查知，兩家幌子公司的董事和秘書都是年齡介於27歲至31歲的新加坡公民，而且還包括大學畢業生。	1	1,1	0,1,0,0,1,0,0
0056_2004	其中一家公司Spasie的27歲女秘書畢業自南洋理工大學，考獲動畫藝術學位。	1	0,1	0,0,0,0,1,0,0
0056_2005	這名女秘書的朋友告訴《聯合早報》，他是在2017年得知，女秘書已加入新天地教會。	1	0,1	0,0,0,0,2,0,0
0056_2006	當時兩人是在一家基督教媒體網站實習，女秘書為人內向，是本地一所基督教會的信徒。	1	0,1	0,0,0,0,2,0,0
0056_2007	後來兩人在基督教媒體網站的導師無意中發現，女秘書加入了新天地教會，由於導師發現該教會的教義怪異，因此勸她離開教會。	1	1,1	1,0,0,0,1,0,0
0056_2008	她在不久後回到原屬的基督教會做禮拜，還接受洗禮，他們因此以為她已離開了新天地教會。	1	0,1	0,0,0,0,1,0,0
0056_2009	這名友人受訪時表示，很驚訝聽聞她還涉及新天地教會的活動。	1	1,1	0,0,0,2,2,0,0
0056_2010	內政部前天發文告說，韓國新天地教會未經註冊在我國秘密設立分會，並通過幌子公司招募信徒，兩名新加坡公民與五名韓國籍人士正在協助調查。	1	1,0	0,1,0,0,0,0,0
0056_2011	迄今被傳召問話的教會成員當中，沒有人與韓國大邱市的新天地教會感染群近期有過接觸。	0	0,0	0,0,0,0,0,0,0
0056_2012	新天地教會由韓國人李萬熙於1984年成立，屬於基督教異端，數個國家也指它為邪教。	1	1,0	0,3,0,0,0,0,0
0056_2013	內政部調查顯示，該教會的新加坡分會採用類似欺騙手法招募信徒，通過幌子公司來吸引基督教青少年和年輕成人加入。	1	1,0	0,1,0,0,0,0,0
0056_2014	教會要求教友遵守嚴格指示，掩蓋教會在我國的存在及他們的參與。	1	1,0	0,0,0,1,0,0,0
0056_2015	成員也不准相互聯絡、與其他教會核實教義，或將他們入會的事告知家人。	0	0,0	0,0,0,0,0,0,0
0056_2016	新加坡基督教全國教會理事會會長紀木和會督認為，所謂的“邪教”組織不一定只是招募年輕人，但一些年輕人傾向於加入這些組織，其中原因是他們對自己的信仰還沒有充分的瞭解，容易被影響。	1	1,1	0,2,0,1,1,0,0
0056_2017	“一些年輕人是跟着父母的信仰，未必是很虔誠且積極的信徒，還未深入理解自己的信仰與背後的思想，或許就更容易被能言善道的領袖影響，偏離教義。	1	1,1	0,0,0,2,1,0,0
0056_2018	這類組織之所以招募年輕人，也可能覺得他們比較有潛力去協助推廣組織的目的。”	1	1,1	0,0,0,2,1,0,0
0056_2019	他指出，基督教全國教會理事會並不知道本地有新天地教會，直到去年底聽聞。	1	0,1	0,0,0,0,1,0,0
0056_2020	在新加坡，宗教組織都必須註冊，但若有組織以公司或基金會名義註冊，以此包裝進行推廣工作，宗教機構也無從得知。	1	0,1	0,0,0,0,1,0,0
0056_2021	內政部長兼律政部長尚穆根前天受訪時指出，內政部相當快地發現新天地教會活動，因此它對我國的威脅不高，但當中“可能存在犯罪行為”，調查仍在進行。	1	1,0	0,0,0,1,0,0,0
0056_2022	在我國受新天地教會影響的人估計少過100人。	0	0,0	0,0,0,0,0,0,0
0056_3000	韓新天地教主涉散布病毒 首爾市長要求逮人	0	0,0	0,0,0,0,0,0,0
0056_3001	南韓水原檢方今（1）日表示，新天地教會創辦人兼教主李萬熙涉嫌散布新型冠狀病毒，已展開調查。	0	0,0	0,0,0,0,0,0,0
0056_3002	首爾市長朴元淳甚至直接要求檢方拘捕李萬熙。	0	0,0	0,0,0,0,0,0,0
0056_3003	上週四，一群新天地教會前成員向檢方提出告訴，指控李萬熙阻礙政府遏制病毒傳播的行動。	1	0,1	0,0,0,0,1,0,0
0056_3004	他們在水原地方檢察院前表示，「他藉由提交假名單，阻擾政府應對新型冠狀病毒的防疫工作」。	1	1,1	0,0,0,1,1,0,0
0056_3005	根據南韓法律，若在傳染病引發危機之際未能遵守政府規定，可能面臨最重2年徒刑。	0	0,0	0,0,0,0,0,0,0
0056_3006	新天地教會最初拒絕將超過20萬成員的名單交給政府，在不斷壓力下才妥協，但仍受到批評，因為據稱名單不完整且不準確。	1	1,0	0,0,0,1,0,0,0
0056_3007	提告的團體指控，李萬熙就是教會提交錯誤資訊的幕後黑手。	1	1,0	0,2,0,0,0,0,0
0056_3008	首爾市長朴元淳今日也在臉書要求檢察長尹碩律（Yoon Seok-youl）拘捕李萬熙。	0	0,0	0,0,0,0,0,0,0
0056_3009	他說，「他涉嫌傳播冠狀病毒，檢方必須拘捕他」，否則將以威脅全國國民生命安全的過失殺人罪對李萬熙提出刑事告訴。	0	0,0	0,0,0,0,0,0,0
0056_3010	朴元淳先前曾表示，新天地教會提供的成員名單與首爾市的人名不符，指責教會竄改名單。	0	0,0	0,0,0,0,0,0,0
0056_3011	專門研究新天地教會的一名專家說，保密該教派的特性，警告政府若嚴打教會的傳教工作，確診人數將會繼續增加。	1	1,1	0,0,0,1,1,0,0
0056_3012	該教會的傳教主要策略是隱藏身分加入其他教會，再偷偷挖走該教會的信徒。	1	0,1	0,0,0,0,1,0,0
0057_1000	韓國「新天地」​會長將開記者會 首次公開回應疫情	0	0,0	0,0,0,0,0,0,0
0057_1001	韓國“新天地”教會會長李萬熙將於當地時間2日下午3點（北京時間2點）召開新冠肺炎疫情記者會。	0	0,0	0,0,0,0,0,0,0
0057_1002	這是“新天地”引爆韓國疫情以來，李萬熙首次公開發聲。	1	1,0	1,0,0,0,0,0,0
0057_1003	當天早上，“新天地”方面稱，李萬熙新冠病毒檢測結果呈陰性。	1	0,1	0,0,0,0,1,1,0
0057_1004	1日，韓國首爾市長以過失殺人罪等罪名，向檢方起訴李萬熙為首的“新天地”負責人。	0	0,0	0,0,0,0,0,0,0
0057_1005	2月9日和16日，一名61歲的韓國籍女士先後兩次前往“新天地”大邱教會做禮拜，事後被確診，導致數十名教徒被感染，韓國官方認定其為超級傳播事件。	1	1,0	0,2,0,0,0,0,0
0057_1006	其後，韓國啟動對“新天地”教會約21萬信徒的病毒檢測，韓國新冠肺炎確診人數也由此持續攀升。	0	0,0	0,0,0,0,0,0,0
0057_1007	根截至1日下午2點，與“新天地”教會有關聯的確診病例達2113例，占韓國全體確診病例的59.9%。	0	0,0	0,0,0,0,0,0,0
0057_2000	南韓新天地教主下跪道歉 又感謝政府抗疫	1	1,0	0,0,0,1,0,0,0
0057_2001	南韓新天地耶穌教會大邱分會出現「超級傳播者」，最終令大邱成為武漢肺炎重災區，首爾市以過失殺人、違反傳染病預防法等罪項起訴教主李萬熙，李萬熙周一在記者會上就事件向南韓國民下跪道歉，聲稱已盡全力但無法阻止感染爆發，李萬熙在會上又感謝南韓政府對抗疫情的努力。	1	1,0	2,2,0,0,0,0,0
0057_2002	新天地教會周一表示，88歲的教主李萬熙周六已接受武漢肺炎病毒檢測，結果顯示陰性，但沒有公佈李萬熙在何處及如何接受病毒檢測，他之前在京畿道的家中自我隔離。	1	1,1	0,2,0,0,1,0,0
0057_2003	南韓的武漢肺炎確診病例已超過4,200宗，當局相信六成病例與新天地耶穌教會有關，首爾市政府要求檢察部門以過失殺人等罪名，起訴李萬熙。	1	1,1	0,2,0,0,1,0,0
0057_2004	市長朴元淳曾公開要求李萬熙向南韓國民道歉，以及與全體教徒接受檢疫。	1	0,1	0,0,0,0,1,0,0
0057_2005	有韓媒報道稱，教會利用手機通訊軟件通知教徒，在家中不要接電話，不要透露自己曾去過教堂，不要透露自己是教會成員，避免被當局找去做病毒檢測。	1	0,1	0,0,0,0,1,0,0
0057_2006	教會又被指向政府提交的教徒名單中有遺漏，或作虛假記錄等，妨礙防疫部門工作。	1	0,1	0,0,0,0,1,0,0
0057_2007	另外，南韓大學教授協會（The University Professors Association）周一通報大學有13宗確診病例，患者包括中國學生。	1	0,1	0,0,0,0,2,0,0
0057_2008	13名患者分別來自首爾、釜山和大邱等地。	1	0,1	0,0,0,0,2,0,0
0057_2009	當中一名患者是中國籍的江陵市天主教關東大學（Catholic Kwandong University）學生，該名中國學生在上周五飛抵首爾仁川國際機場，然後乘校巴去江陵市，曾在醫院接受病毒測試，結果呈陰性才回到學校的宿舍，不過周日卻轉為確診。	1	0,1	0,0,0,0,2,0,0
0057_2010	南韓教育部長要求當地大學隔離剛結束假期回校準備開課的中國學生，估計約有1.9萬名中國學生會在3月尾前回到南韓，當局亦促請各大學緊密監察不住在校園內的中學籍學生的健康狀況。	1	0,1	0,0,0,0,1,0,0
0057_3000	詭！新天地教主下跪 竟戴著朴槿惠手錶	1	1,0	1,0,0,3,0,0,0
0057_3001	細思極恐！	1	1,1	1,0,0,1,0,0,1
0057_3002	韓國目前共有4212名武漢肺炎確診患者，而新天地耶穌教會就有2418人感染，佔總數的57.4％。	1	1,1	0,2,0,0,0,0,1
0057_3003	新天地教主李萬熙今（2日）召開記者會下跪道歉，卻被眼尖的媒體發現他手上竟戴著前總統朴槿惠的紀念手錶。	1	1,1	1,0,0,1,0,0,1
0057_3004	據了解，朴槿惠於2013年執政後推出了青瓦台製作的紀念錶，上面不僅有朴槿惠親筆簽名，還有象徵韓國總統的鳳凰，僅以贈送方式對參與總統活動或參觀青瓦台的部分遊客發放。	0	0,0	0,0,0,0,0,0,0
0057_3005	該款手錶又被稱為「朴槿惠手錶」，當時在保守派民眾中廣受歡迎，轉賣售價約為10萬韓元（約新台幣2500元），而李萬熙今天配戴的是「黃金版」，在韓國最大二手交易平台目前的售價約為49萬韓元（約新台幣1.2萬元）。	0	0,0	0,0,0,0,0,0,0
0057_3006	有網友則認為，被關在牢中的朴槿惠和這次武漢肺炎疫情又有何關係，「難道她在監獄裡還能向李萬熙發號施令嗎？」	1	1,1	0,2,0,2,2,0,0
0057_3007	並懷疑這完全就是文在寅政府想轉移焦點，把武漢肺炎疫情失控的過錯推到朴槿惠身上。	1	1,1	0,1,0,2,2,0,0
0057_3008	但也有人分析，李萬熙手上戴著朴槿惠手錶，可見兩人關係匪淺，新天地教會能在韓國擴張，很有可能是朴槿惠當年所給予的幫助，而李萬熙則在大選中出力以示回報，就這樣害慘了大邱和慶尚北道的居民。	1	1,1	0,0,0,2,2,0,0
0057_3009	若放大照片，便可發現手錶上有簽名和象徵韓國總統的鳳凰圖案。	1	0,1	0,0,0,0,0,0,1
0058_1000	第二批包機成行  等同「準橫濱模式」	1	1,0	0,2,0,0,0,0,0
0058_1001	接載滯留湖北國人的第二批包機，可望今天成行，兩岸將分別派華航與東航，以原航班的臨時航班專機模式，載送共近400名國人返台。	0	0,0	0,0,0,0,0,0,0
0058_1002	據了解，華航已搭載數十名我方醫護及工作人員飛往武漢，抵達後，分批辦理登機前檢疫、協助防護措施穿戴、航程中防疫、醫療照護，此一模式等同「準橫濱模式」。	1	1,0	0,2,0,0,0,0,0
0058_1003	據指出，由於華航本來就有台北武漢對飛的航班，因此，便以該航班的臨時航班專機模式進行，由雙方循原航線班機例各飛一班。	0	0,0	0,0,0,0,0,0,0
0058_1004	其次，華航與東航的飛機，雖能搭載3百多名乘客，但是，在基於防疫上的要求，機艙內設有安全距離，每一航班僅搭載一半的乘客，因此，人數上並非先前傳出的470名，而是近400名。	0	0,0	0,0,0,0,0,0,0
0058_1005	在「防疫優先」、「弱勢優先」兩個我方要求的優先基本立場前提下，回台人員名單，由我方確認，人員包括短期滯留、老弱、有急需醫療照護的病患，及其家屬，而且，相關人員登機前，必須通過核酸檢測與體溫測量。	0	0,0	0,0,0,0,0,0,0
0058_1006	為求做到防疫最高要求的原則，已完成艙內部署的華航專機，將先飛抵武漢，機上搭載數十位我方醫護及工作人員，抵達武漢後，確認艙內部署後，隨即進行兩航班的登機前檢疫、協助防護措施穿戴，包含隔離衣、口罩、面罩等，以及航程中防疫、醫療照護，醫護人員全程隨行至回到國內。	0	0,0	0,0,0,0,0,0,0
0058_1007	據了解，所有上機旅客，登機前必須穿妥隔離衣、配戴口罩及面罩，依照指定座位入座，旅客之間有隔出一定的防疫安全距離，航程中不得離開座位，在確認班機的隔離措施完善後，班機才會起飛。	0	0,0	0,0,0,0,0,0,0
0058_1008	抵台後，再經檢疫後前往隔離檢疫所進行隔離檢疫14天。	0	0,0	0,0,0,0,0,0,0
0058_2000	第二批湖北返台包機露曙光 華航東航共載470人返台	1	1,0	0,0,0,1,0,0,0
0058_2001	滯留湖北台胞的第二批包機露曙光，相關人士昨天（9日）透露，經過兩岸協商，決定今天分別派出華航、東航，載送共470名台胞返台。	1	1,0	0,0,0,1,0,0,0
0058_2002	這470名台胞中，包括指揮中心先前提供121名極需返台人員名單，以及老弱婦孺和要回臺上學的子女，這些人散佈在武漢與周邊共八個地級市，都已先做好核酸檢測，今天下午1時會到武漢機場集合。	0	0,0	0,0,0,0,0,0,0
0058_2003	相關人士指出，華航會先在臺灣搭載兩批檢疫人員飛到武漢，然後下午5時從武漢起飛，載送235名台胞返台；接着是晚上8時再由東航執飛，載送235名台胞回台，兩架包機預計今天晚間8時30分及明天凌晨0時30分抵達桃園機場，先在機坪檢疫，再後送檢疫所。	1	0,1	0,0,0,0,1,0,0
0058_2004	至於剩下600多名台胞何時返台，相關人士表示，待指揮中心決定。	0	0,0	0,0,0,0,0,0,0
0058_2005	不少滯留在湖北的臺灣人，昨晚紛紛在微信群里指出，已接到當地台辦電話通知，今天要前往武漢機場集合。	0	0,0	0,0,0,0,0,0,0
0058_2006	一位滯留武漢的臺灣人江先生表示，周遭不少臺灣人3日傍晚接到中共中央臺灣工作辦公室通知，表示會有人上門，帶着台胞一起到醫院，或是做當地酒店核酸檢測，“我還特地問台辦，這是否是回台登機前的預作准備，台辦只說“等通知、別漏接電話”，但回家後還是打包行李，沒想到真的可以回家了。”	1	0,1	0,0,0,0,2,0,0
0058_2007	中央流行疫情指揮中心回應表示，具體細節於今天下午的記者會說明。	1	0,1	0,0,0,0,1,0,0
0058_2008	據悉，共有1235名臺灣人滯留湖北，有247人於2月3日乘坐包機返台。	0	0,0	0,0,0,0,0,0,0
0058_2009	此前有報道指，第一批包機因發現一名確診病例，以及機上乘客不符先前協商的弱勢優先、有大陸配偶等爭議，使得後續包機難以持續進行。	0	0,0	0,0,0,0,0,0,0
0058_3000	第二批專機幕後...確認「橫濱模式」防疫後拍板	1	1,0	0,2,0,0,0,0,0
0058_3001	華航專機從日本橫濱載運鑽石公主號19名台籍旅客返台，2月21日晚間返抵桃園機場時，停機坪上的地勤人員也全身防護裝備作業。	0	0,0	0,0,0,0,0,0,0
0058_3002	第二批武漢專機航班今晚載送約400名國人返台，兩岸分別派華航與東航，以原航班的臨時航班專機模式進行。	0	0,0	0,0,0,0,0,0,0
0058_3003	首班武漢包機曾引發諸多爭議，知情人士指出，在確認防疫規格依照鑽石公主號郵輪包機的「橫濱模式」後，第二次專機任務才定案，兩岸協商直至今天上午才確定所有細節，至於「由誰派專機」，非兩岸協商主要爭點。	1	1,1	0,2,0,0,1,0,0
0058_3004	知情人士指出，飛機由誰來派從來不是問題，桃園與武漢之間本來就有定期航線，現在因防疫期間停飛；此次由華航、東航分別以原航班的臨時航班專機模式進行，是雙方先前協商時就能接受的方案。	1	0,1	0,0,0,0,1,0,0
0058_3005	據悉，在第二次武漢專機談判過程，雙方爭點在於防疫規格問題。	0	0,0	0,0,0,0,0,0,0
0058_3006	而在台日無邦交情況下，鑽石公主號包機採取的高規格防疫的「橫濱模式」，以及港府採歸高規格防疫模式包機接回港人也被形容是「橫濱模式」，兩起事件，促成了兩岸再次就防疫規格進行協商的契機。	1	1,0	0,2,0,0,0,0,0
0058_3007	第二次武漢專機，政府採「兩個基本立場、三個作業原則」，兩個基本立場是「防疫優先、弱勢優先」，希望機上能有空間進行感染控制、動線規劃，因此一班飛機雖可坐300人，但會出動兩個班次，讓乘客之間能保持距離，降低感染風險。	0	0,0	0,0,0,0,0,0,0
0058_3008	3個作業原則包括醫護人員全程隨行，辦理登機前檢疫、協助防護措施穿戴，在航程中乘客不能離席的前提下，進行航程中防疫、醫療照護；其次，人員名單由我方確認，確保弱勢優先，包括短期滯留、老弱以及有急需醫療照護之病患3類及其家屬；最後的原則是確保最高標準的防疫部署，包括登機前的檢疫、基本的隔離配備，穿戴隔離衣、口罩、指定座位等，回台灣後也會進行設備消毒、人員測量體溫後送到檢疫所隔離14天。	0	0,0	0,0,0,0,0,0,0
0058_3009	而此次專機返台的近四百名國人，包括當初台灣提出121人的優先名單，以及其家屬等。	0	0,0	0,0,0,0,0,0,0
0058_3010	人數方面，政府則是以我方隔離檢疫能量及醫護能量進行考量。	0	0,0	0,0,0,0,0,0,0
0058_3011	鑽石公主號旅客自橫濱搭華航包機返台在登機前檢疫、全程嚴格防備，被稱為「橫濱模式」，全程穿著隔離衣的乘客抵達桃園機場後依序下機。	1	1,0	0,2,0,1,0,0,0
0059_1000	調查報告出爐　無追查瞞疫責任 錯誡李文亮　賴派出所	1	1,0	0,0,0,2,0,0,0
0059_1001	學者︰官官相護為中央開脫	1	1,0	0,0,0,2,0,0,0
0059_1002	內地官方昨公佈武漢肺炎疫情「吹哨人」李文亮醫生生前因揭露疫情被公安「訓誡」的調查報告，指當日出具訓誡書的派出所「執法程序不規範」，已督促公安機關撤銷訓誡書並追究有關人員責任，但同時斥責「敵對勢力」借給李貼上對抗體制「英雄」等標籤攻擊中共。	1	1,1	0,5,0,1,1,0,0
0059_1003	不少網民不滿當局未追查隱瞞疫情責任，「一個派出所背黑鍋就完事了？」	1	1,1	0,1,0,1,1,0,0
0059_1004	本港時事評論員批評報告為各級官員卸責。	1	1,0	0,0,0,1,0,0,0
0059_1005	生前任職武漢市中心醫院眼科醫師的李文亮，2月7日因感染武肺不治離世，終年33歲。	1	1,0	0,2,0,0,0,0,0
0059_1006	無數網民和輿論在致哀的同時，亦要求當局「平反」李文亮以至放寬言論管制，一時民情洶湧。	1	1,1	3,0,0,0,1,0,0
0059_1007	國家監委當日即成立調查組，至昨日公佈調查結果。	0	0,0	0,0,0,0,0,0,0
0059_1008	全文3,200餘字的「調查情況通報」大部份篇幅均只是敍述已公開的資訊，指在去年底武漢有醫院陸續收治了不明原因的肺炎病人和市衞健委於12月30日下發救治工作內部文件後，當晚李文亮在微信群中轉發、發佈「華南水果海鮮市場確診了七例SARS」、「冠狀病毒感染確定了，正在進行病毒分型」等信息。	0	0,0	0,0,0,0,0,0,0
0059_1009	武漢市公安機關依據傳染病防治、治安管理等法律法規調查後，李1月3日前往市公安局武昌分局中南路派出所接受「約談」約一小時後，現場製作了筆錄，公安向李出具訓誡書。	0	0,0	0,0,0,0,0,0,0
0059_1010	對於有指李2月6日晚間已離世，但官方最後確定其離世時間是翌日凌晨3時，通報引述組織搶救的醫生稱：「我們不希望他走，只要有一點希望我們就不願放棄，所以搶救了很長時間。」	0	0,0	0,0,0,0,0,0,0
0059_1011	調查組的結論是，由於中南路派出所出具訓誡書不當，執法程序不規範，「建議湖北省武漢市監察機關對此事進行監督糾正，督促公安機關撤銷訓誡書並追究有關人員責任。」	0	0,0	0,0,0,0,0,0,0
0059_1012	武漢市公安局昨宣佈撤銷李文亮的訓誡書，並將涉事的派出所副所長楊力和民警胡桂芳，分別被給予行政記過和行政警告處分。	0	0,0	0,0,0,0,0,0,0
0059_1013	另外，國家監委調查組負責人還以「答記者問」的形式強調，李文亮是共產黨員而非所謂的「反體制人物」，警告外面不要借他「煽風點火、蠱惑人心」。	1	1,1	1,1,1,1,1,0,0
0059_1014	時事評論員劉銳紹指出，官方調查報告撤銷了對李文亮的訓誡，等如承認自己做錯，稍為平息了各界的指摘，但卻為武漢市、衞健委以至中央高層開脫了隱瞞疫情以至拖延處理的責任，亦預示當局不會向上逐層追究，保住地方以至中央官員。	1	0,1	0,0,0,0,2,0,0
0059_1015	他謂內地民眾不會認同調查結果，認為這種調查只是「官話」、「官官相護」。	1	1,1	0,4,0,0,2,0,0
0059_2000	李文亮獲平反！調查報告究責指向派出所 網民不滿只罰基層	1	1,0	1,0,0,2,0,0,0
0059_2001	中國國家監察委員會調查組昨發布「李文亮醫師有關情況調查」的通報，內容將矛頭指向「派出所出具訓誡書不當，執法程序不規範」，要求武漢市監察機關督促公安機關撤銷訓誡書，追究有關人員責任。	1	1,0	0,0,0,2,0,0,0
0059_2002	武漢公安宣布撤銷訓誡書並向其家人道歉後，也立即公布懲處兩名警員，但有網民不服問道「他們不是照章辦事嗎？」	1	1,0	0,0,0,2,0,0,0
0059_2003	李文亮被認為是新冠肺炎吹哨者，他在去年12月30日在一個微信同學群組發布訊息，表示武漢市中心醫院急診科以隔離收治七名SARS確診病人（即新冠肺炎），提醒醫師同學小心防範。	1	1,0	0,2,0,0,0,0,0
0059_2004	通報提到，1月3日下午1時30分左右，經中南路派出所聯繫，李文亮在同事陪同下前往派出所，「談話人員」現場製作了筆錄，並對李文亮「製作了訓誡書」。	0	0,0	0,0,0,0,0,0,0
0059_2005	直到至今，中國網民仍以各種方式對李文亮離世表達哀悼，他的微博宛若「哭牆」。	1	1,1	0,2,0,1,1,0,0
0059_2006	歷經42天的調查後，通報列出國家監察委調查組的「工作建議」。	0	0,0	0,0,0,0,0,0,0
0059_2007	內容是「由於中南路派出所出具訓誡書不當，執法程序不規範，調查組已建議湖北省武漢市監察機關對此事進行監督糾正，督促公安機關撤銷訓誡書並追究有關人員責任，及時向社會公布處理結果」。	0	0,0	0,0,0,0,0,0,0
0059_2008	武漢市公安局官方微博「平安武漢」表示，武漢市公安局決定撤銷訓誡書，並就此錯誤向當事人家屬鄭重道歉，「我們將認真吸取教訓，改進工作，努力做到嚴格規範公正文明執法」。	1	0,1	0,0,0,0,1,0,0
0059_2009	中南路派出所副所長楊力安排警員對李文亮訓誡，行政記過處分。	1	0,1	0,0,0,0,1,0,0
0059_2010	警員胡桂芳違規出具訓誡書予行政警告處分。	1	0,1	0,0,0,0,1,0,0
0059_2011	昨天調查報告發布後，李文亮的微博再度湧入大量網民留言，除了感謝他揭露病毒襲來，也表達對調查組通報的不滿，認為僅敦促撤銷訓誡書，在其他問題仍輕描淡寫。	1	1,1	2,0,0,2,2,0,0
0059_2012	還有網民留言，對處分「照章辦事」的警員表示不滿。	1	1,1	0,0,0,1,2,0,0
0059_3000	李文亮案  派出所副所長與員警被記過及警告	0	0,0	0,0,0,0,0,0,0
0059_3001	中國國家監察委今晚公布醫師李文亮案調查通報後，武漢市公安局火速懲處相關人員。	1	1,0	2,0,0,0,0,0,0
0059_3002	約談訓誡李文亮的中南路派出所副所長楊力被記過處分，而執行訓誡的民警胡桂芳則被記警告處分。	0	0,0	0,0,0,0,0,0,0
0059_3003	中國國家監察委今晚公布醫師李文亮案調查通報後，武漢市公安局火速懲處相關人員。	1	1,0	2,0,0,0,0,0,0
0059_3004	約談訓誡李文亮的中南路派出所副所長楊力被記過處分，而執行訓誡的民警胡桂芳則被記警告處分。	0	0,0	0,0,0,0,0,0,0
0059_3005	武漢市公安局表示，上述處分是根據中國「公安機關人民警察相關紀律規定」，並經局內研究，對「相關責任人」作上述處理。	0	0,0	0,0,0,0,0,0,0
0059_3006	根據這項懲處，中南路派出所副所長楊力「安排民警對李文亮訓誡，適用法律錯誤，存在執法過錯，對民警執法工作監督管理不力，工作失職」，因此給予行政記過處分。	0	0,0	0,0,0,0,0,0,0
0059_3007	至於派出所民警胡桂芳則是「執法程序不規範，違規出具訓誡書」，因此給予行政警告處分。	0	0,0	0,0,0,0,0,0,0
0059_3008	在中國國家監察委的調查通報中，指中南路派出所「出具訓誡書不當，執法程序不規範，調查組已建議湖北省武漢市監察機關對此事進行監督糾正，督促公安機關撤銷訓誡書並追究有關人員責任」，並及時公布處理。	0	0,0	0,0,0,0,0,0,0
0059_3009	武漢市公安局稍早承認，中南路派出所1月3日調查網路相關訊息時，安排值班民警與李文亮「談話核實」，現場製作筆錄，對其訓誡，並出具訓誡書，「屬處置不當、適用法律錯誤、執法程序不規範」，因此撤銷對李文亮的訓誡書，並向他的家屬鄭重道歉。	1	0,1	0,0,0,0,1,0,0
0059_3010	但中國國家監察委在發布通報後則藉「答記者問」表態，指李文亮是共產黨員，不是「反體制人物」。	1	1,1	0,1,0,1,1,0,0
